SleeperId,Overall Rank,Name,Position,Team,Bye,Position Rank,Tier,OverallTier
5823,576,Tristan Vizcaino,K,,,0,1,48
13395,577,Player 13395,UNK,,,0,1,49
5843,578,Player 5843,UNK,,,0,1,49
10984,579,Player 10984,UNK,,,0,1,49
11126,580,Michael Ezeike,TE,,,55,11,49
12531,581,Trevor Etienne,RB,,,88,18,49
9501,582,DeMario Douglas,WR,,,120,24,49
1233,583,Player 1233,UNK,,,0,1,49
1479,584,Keenan Allen,WR,,,121,25,49
13303,585,Cade Klubnik,QB,,,61,13,49
4151,586,Jake Butt,TE,,,56,12,49
9479,587,Darnell Washington,TE,,,57,12,49
7071,588,JJ Molson,K,,,0,1,49
11569,589,Jarquez Hunter,RB,,,89,18,50
11579,590,Audric Estime,RB,,,90,18,50
11916,591,Player 11916,UNK,,,0,1,50
13341,592,Player 13341,UNK,,,0,1,50
11092,593,B.T. Potter,K,,,0,1,50
8355,594,Player 8355,UNK,,,0,1,50
4144,595,Jonnu Smith,TE,,,58,12,50
12543,596,Tahj Brooks,RB,,,91,19,50
10927,597,Player 10927,UNK,,,0,1,50
9230,598,Tanner McKee,QB,,,62,13,50
11256,599,Tyson Bagent,QB,,,63,13,50
13394,600,Josh Cameron,WR,,,122,25,50
5460,601,Kaare Vedvik,K,,,0,1,51
11651,602,Isaac Guerendo,RB,,,92,19,51
12571,603,Player 12571,UNK,,,0,1,51
6621,604,John Baron,K,,,0,1,51
536,605,Antonio Brown,WR,,,123,25,51
11674,606,Player 11674,UNK,,,0,1,51
11581,607,MarShawn Lloyd,RB,,,93,19,51
6219,608,Austin Seibert,K,,,0,1,51
13318,609,Noah Thomas,WR,,,124,25,51
9759,610,C.J. Johnson,WR,,,125,25,51
7635,611,Player 7635,UNK,,,0,1,51
5138,612,Martez Carter,RB,,,94,19,51
13309,613,Aaron Anderson,WR,,,126,26,52
13297,614,Reggie Virgil,WR,,,127,26,52
11562,615,Spencer Rattler,QB,,,64,13,52
13283,616,Hollywood Smothers,RB,,,95,19,52
5871,617,Player 5871,UNK,,,0,1,52
3233,618,Player 3233,UNK,,,0,1,52
2819,619,Mike Meyer,K,,,0,1,52
5397,620,Trevor Moore,K,,,0,1,52
7585,621,Davis Mills,QB,,,65,13,52
6901,622,Player 6901,UNK,,,0,1,52
6625,623,Clayton Hatfield,K,,,0,1,52
5838,624,Phillip Andersen,K,,,0,1,52
954,625,Cam Newton,QB,,,66,14,53
2028,626,Derek Carr,QB,,,67,14,53
12640,627,Player 12640,UNK,,,0,1,53
8172,628,Greg Dulcich,TE,,,59,12,53
12641,629,Jaylin Lane,WR,,,128,26,53
7016,630,Player 7016,UNK,,,0,1,53
6193,631,Cole Murphy,K,,,0,1,53
8143,632,Jerome Ford,RB,,,96,20,53
5386,633,Matt McCrane,K,,,0,1,53
9999,634,Will Levis,QB,,,68,14,53
289,635,Drew Brees,QB,,,69,14,53
12783,636,Player 12783,UNK,,,0,1,53
11650,637,Luke McCaffrey,WR,,,129,26,54
11017,638,Player 11017,UNK,,,0,1,54
24,639,Matt Ryan,QB,,,70,14,54
13336,640,Dane Key,WR,,,130,26,54
6214,641,Player 6214,UNK,,,0,1,54
6784,642,Player 6784,UNK,,,0,1,54
5247,643,David Marvin,K,,,0,1,54
616,644,Jimmy Graham,TE,,,60,12,54
5938,645,Lil'Jordan Humphrey,WR,,,131,27,54
4999,646,Player 4999,UNK,,,0,1,54
6427,647,Ashton Dulin,WR,,,132,27,54
13310,648,Miller Moss,QB,,,71,15,54
7296,649,Brandon Wright,P,,,0,1,55
676,650,LeSean McCoy,RB,,,97,20,55
8188,651,Tyquan Thornton,WR,,,133,27,55
947,652,Julio Jones,WR,,,134,27,55
3805,653,Jon Brown,K,,,0,1,55
12259,654,Taulia Tagovailoa,QB,,,72,15,55
12738,655,Phil Mafah,RB,,,98,20,55
8119,656,Jahan Dotson,WR,,,135,27,55
11619,657,Ja'Lynn Polk,WR,,,136,28,55
12048,658,George Holani,RB,,,99,20,55
12486,659,Dillon Gabriel,QB,,,73,15,55
6149,660,Darius Slayton,WR,,,137,28,55
12542,661,Efton Chism,WR,,,138,28,56
11592,662,Erick All,TE,,,61,13,56
5142,663,Kurt Benkert,QB,,,74,15,56
6847,664,Devin Duvernay,WR,,,139,28,56
8147,665,John Metchie,WR,,,140,28,56
2505,666,Darren Waller,TE,,,62,13,56
7893,667,Dedrick Mills,RB,,,100,20,56
11470,668,Player 11470,UNK,,,0,1,56
5906,669,Dawson Knox,TE,,,63,13,56
5837,670,Redford Jones,K,,,0,1,56
9481,671,Luke Musgrave,TE,,,64,13,56
10226,672,Andrei Iosivas,WR,,,141,29,56
6727,673,Joe Walker,WR,,,142,29,57
5839,674,Player 5839,UNK,,,0,1,57
7626,675,Player 7626,UNK,,,0,1,57
1052,676,Player 1052,UNK,,,0,1,57
11145,677,Tanner Brown,K,,,0,1,57
10921,678,Player 10921,UNK,,,0,1,57
4555,679,Andy Phillips,K,,,0,1,57
11663,680,Player 11663,UNK,,,0,1,57
1339,681,Zach Ertz,TE,,,65,13,57
200,682,Vernon Davis,TE,,,66,14,57
11455,683,Player 11455,UNK,,,0,1,57
7346,684,Player 7346,UNK,,,0,1,57
6268,685,Matthew Wright,K,,,0,1,58
5230,686,Michael Badgley,K,,,0,1,58
1837,687,Jimmy Garoppolo,QB,,,75,15,58
12656,688,Robbie Ouzts,RB,,,101,21,58
11577,689,Will Shipley,RB,,,102,21,58
7641,690,Player 7641,UNK,,,0,1,58
7610,691,Trey Lance,QB,,,76,16,58
1234,692,Russell Wilson,QB,,,77,16,58
5995,693,Justice Hill,RB,,,103,21,58
1408,694,Le'Veon Bell,RB,,,104,21,58
6011,695,Gardner Minshew,QB,,,78,16,58
6130,696,Devin Singletary,RB,,,105,21,58
13406,697,Player 13406,UNK,,,0,1,59
11630,698,Roman Wilson,WR,,,143,29,59
11599,699,Cade Stover,TE,,,67,14,59
745,700,Marshawn Lynch,RB,,,106,22,59
13314,701,Luke Altmyer,QB,,,79,16,59
12670,702,KeAndre Lambert-Smith,WR,,,144,29,59
6136,703,Jarrett Stidham,QB,,,80,16,59
8917,704,KaVontae Turpin,WR,,,145,29,59
4098,705,Kareem Hunt,RB,,,107,22,59
4985,706,Rashaad Penny,RB,,,108,22,59
8125,707,Calvin Austin,WR,,,146,30,59
515,708,Rob Gronkowski,TE,,,68,14,59
5847,709,Player 5847,UNK,,,0,1,60
12482,710,Savion Williams,WR,,,147,30,60
8041,711,Shane Zylstra,TE,,,69,14,60
5857,712,Noah Fant,TE,,,70,14,60
10224,713,Brayden Willis,TE,,,71,15,60
12523,714,Jimmy Horn,WR,,,148,30,60
4988,715,Nick Chubb,RB,,,109,22,60
7035,716,Kendrick Rogers,WR,,,149,30,60
11686,717,Player 11686,UNK,,,0,1,60
12718,718,Konata Mumpfield,WR,,,150,30,60
1169,719,Robert Griffin,QB,,,81,17,60
6124,720,Player 6124,UNK,,,0,1,60
10949,721,Player 10949,UNK,,,0,1,61
13122,722,Carter Runyon,TE,,,72,15,61
13284,723,Dylan Devezin,RB,,,110,22,61
12646,724,Player 12646,UNK,,,0,1,61
3271,725,Tyler Higbee,TE,,,73,15,61
4663,726,Austin Ekeler,RB,,,111,23,61
7607,727,Michael Carter,RB,,,112,23,61
12473,728,Mitchell Evans,TE,,,74,15,61
8117,729,Jalen Tolbert,WR,,,151,31,61
12496,730,Tai Felton,WR,,,152,31,61
8359,731,Player 8359,UNK,,,0,1,61
7538,732,Zach Wilson,QB,,,82,17,61
8135,733,Treylon Burks,WR,,,153,31,62
8800,734,Malik Davis,RB,,,113,23,62
3890,735,Devon Bell,K,,,0,1,62
12472,736,Raheim Sanders,RB,,,114,23,62
11724,737,Player 11724,UNK,,,0,1,62
11199,738,Emari Demercado,RB,,,115,23,62
167,739,Tom Brady,QB,,,83,17,62
7083,740,Tyler Huntley,QB,,,84,17,62
11370,741,Chris Brooks,RB,,,116,24,62
12462,742,Damien Martinez,RB,,,117,24,62
11304,743,E.J. Jenkins,TE,,,75,15,62
11703,744,Player 11703,UNK,,,0,1,62
8127,745,Charlie Kolar,TE,,,76,16,63
12520,746,Xavier Restrepo,WR,,,154,31,63
7670,747,Joshua Palmer,WR,,,155,31,63
6039,748,Ty Johnson,RB,,,118,24,63
11439,749,Jaleel McLaughlin,RB,,,119,24,63
138,750,Ben Roethlisberger,QB,,,85,17,63
4454,751,Kendrick Bourne,WR,,,156,32,63
12658,752,Jackson Hawes,TE,,,77,16,63
4972,753,Mason Rudolph,QB,,,86,18,63
4177,754,Mack Hollins,WR,,,157,32,63
11645,755,Javon Baker,WR,,,158,32,63
4179,756,Joshua Dobbs,QB,,,87,18,63
11806,757,Casey Washington,WR,,,159,32,64
13316,758,Eric Rivers,WR,,,160,32,64
5692,759,Ryan Santoso,K,,,0,1,64
11623,760,Jordan Whittington,WR,,,161,33,64
3161,761,Carson Wentz,QB,,,88,18,64
12897,762,Nathan Carter,RB,,,120,24,64
4147,763,Samaje Perine,RB,,,121,25,64
11588,764,Jawhar Jordan,RB,,,122,25,64
8390,765,Player 8390,UNK,,,0,1,64
13079,766,Jahdae Walker,WR,,,162,33,64
8162,767,Sam Howell,QB,,,89,18,64
7715,768,Player 7715,UNK,,,0,1,64
13315,769,Dean Connors,RB,,,123,25,65
6799,770,Player 6799,UNK,,,0,1,65
3976,771,Mitchell Trubisky,QB,,,90,18,65
1338,772,Matt Barkley,QB,,,91,19,65
9512,773,DeWayne McBride,RB,,,124,25,65
13356,774,Trebor Pena,WR,,,163,33,65
827,775,Tyrod Taylor,QB,,,92,19,65
10218,776,Xavier Hutchinson,WR,,,164,33,65
11629,777,Devontez Walker,WR,,,165,33,65
8333,778,Player 8333,UNK,,,0,1,65
6271,779,Olamide Zaccheaus,WR,,,166,34,65
5000,780,Chase Edmonds,RB,,,125,25,65
9231,781,Jaren Hall,QB,,,93,19,66
9490,782,Tyler Scott,WR,,,167,34,66
12114,783,Joshua Cephus,WR,,,168,34,66
7601,784,Rondale Moore,WR,,,169,34,66
10235,785,Roschon Johnson,RB,,,126,26,66
10940,786,Player 10940,UNK,,,0,1,66
8160,787,Kenny Pickett,QB,,,94,19,66
12725,788,Luke Lachey,TE,,,78,16,66
11608,789,Isaiah Williams,WR,,,170,34,66
13329,790,Malik Benson,WR,,,171,35,66
13271,791,Mark Fletcher,RB,,,127,26,66
8348,792,Player 8348,UNK,,,0,1,66
8122,793,Zonovan Knight,RB,,,128,26,67
6588,794,Tom Kennedy,WR,,,172,35,67
11942,795,Colson Yankoff,TE,,,79,16,67
13108,796,Julian Fleming,WR,,,173,35,67
7562,797,Tutu Atwell,WR,,,174,35,67
12191,798,Trent Pennix,TE,,,80,16,67
7203,799,Antonio Williams,RB,,,129,26,67
6789,800,Henry Ruggs,WR,,,175,35,67
8423,801,Brittain Brown,RB,,,130,26,67
11570,802,Rasheen Ali,RB,,,131,27,67
7921,803,Player 7921,UNK,,,0,1,67
7694,804,Tommy Tremble,TE,,,81,17,67
10216,805,Kenny McIntosh,RB,,,132,27,68
2315,806,Todd Gurley,RB,,,133,27,68
8931,807,Josh Ali,WR,,,176,36,68
2078,808,Odell Beckham,WR,,,177,36,68
5974,809,Trace McSorley,QB,,,95,19,68
9505,810,Deuce Vaughn,RB,,,134,27,68
13273,811,Josh Cuevas,TE,,,82,17,68
559,812,Tim Tebow,TE,,,83,17,68
8225,813,Daniel Bellinger,TE,,,84,17,68
1612,814,Tyler Bray,QB,,,96,20,68
3008,815,Matt Wile,P,,,0,1,68
12860,816,Theo Wease,WR,,,178,36,68
11729,817,Sione Vaki,RB,,,135,27,69
12171,818,British Brooks,RB,,,136,28,69
12515,819,Donovan Edwards,RB,,,137,28,69
13150,820,Darius Cooper,WR,,,179,36,69
8385,821,Player 8385,UNK,,,0,1,69
973,822,Anthony Sherman,RB,,,138,28,69
1689,823,Adam Thielen,WR,,,180,36,69
5970,824,Greg Dortch,WR,,,181,37,69
9510,825,Lew Nichols,RB,,,139,28,69
12634,826,Jordan Watkins,WR,,,182,37,69
8129,827,Dameon Pierce,RB,,,140,28,69
9489,828,Justin Shorter,WR,,,183,37,69
829,829,Andy Dalton,QB,,,97,20,70
4464,830,Nick Mullens,QB,,,98,20,70
1049,831,Ryan Tannehill,QB,,,99,20,70
11595,832,Jared Wiley,TE,,,85,17,70
6111,833,Jake Browning,QB,,,100,20,70
11682,834,Player 11682,UNK,,,0,1,70
2309,835,Amari Cooper,WR,,,184,37,70
4351,836,Tim Patrick,WR,,,185,37,70
5894,837,Player 5894,UNK,,,0,1,70
9507,838,Titus Swen,RB,,,141,29,70
10866,839,Aidan O'Connell,QB,,,101,21,70
963,840,Luke Stocker,TE,,,86,18,70
9503,841,Jacob Copeland,WR,,,186,38,71
6911,842,Player 6911,UNK,,,0,1,71
928,843,Randall Cobb,WR,,,187,38,71
1029,844,Nick Foles,QB,,,102,21,71
12688,845,Cam Miller,QB,,,103,21,71
574,846,Dez Bryant,WR,,,188,38,71
8158,847,Carson Strong,QB,,,104,21,71
11617,848,Malachi Corley,WR,,,189,38,71
4967,849,Player 4967,UNK,,,0,1,71
10231,850,Elijah Higgins,TE,,,87,18,71
12516,851,Kalel Mullings,RB,,,142,29,71
13379,852,Player 13379,UNK,,,0,1,71
7561,853,Elijah Mitchell,RB,,,143,29,72
956,854,Mark Ingram,RB,,,144,29,72
12969,855,Lan Larison,RB,,,145,29,72
8208,856,Tyler Badie,RB,,,146,30,72
9499,857,Bryce Ford-Wheaton,WR,,,190,38,72
10225,858,Jonathan Mingo,WR,,,191,39,72
13360,859,Player 13360,UNK,,,0,1,72
5580,860,Player 5580,UNK,,,0,1,72
12491,861,Corey Kiner,RB,,,147,30,72
7612,862,Dee Eskridge,WR,,,192,39,72
11748,863,Bub Means,WR,,,193,39,72
184,864,Adrian Peterson,RB,,,148,30,72
9998,865,Hendon Hooker,QB,,,105,21,73
9498,866,Jadon Haselwood,WR,,,194,39,73
6056,867,Player 6056,UNK,,,0,1,73
12478,868,Nick Nash,WR,,,195,39,73
9495,869,Rakim Jarrett,WR,,,196,40,73
12494,870,Kyle McCord,QB,,,106,22,73
12477,871,Kurtis Rourke,QB,,,107,22,73
4381,872,Taysom Hill,TE,,,88,18,73
7677,873,Player 7677,UNK,,,0,1,73
12883,874,Joshua Simon,TE,,,89,18,73
10871,875,Luke Schoonmaker,TE,,,90,18,73
6151,876,Miles Sanders,RB,,,149,30,73
5096,877,Ray-Ray McCloud,WR,,,197,40,74
5854,878,Drew Lock,QB,,,108,22,74
12602,879,Player 12602,UNK,,,0,1,74
3286,880,Demarcus Robinson,WR,,,198,40,74
2311,881,Player 2311,UNK,,,0,1,74
9483,882,Zack Kuntz,TE,,,91,19,74
1426,883,DeAndre Hopkins,WR,,,199,40,74
331,884,Philip Rivers,QB,,,109,22,74
6943,885,Gabe Davis,WR,,,200,40,74
9496,886,Sam James,WR,,,201,41,74
6185,887,Easton Stick,QB,,,110,22,74
8255,888,Raheem Blackshear,RB,,,150,30,74
13323,889,Rahsul Faison,RB,,,151,31,75
12562,890,Player 12562,UNK,,,0,1,75
7587,891,Dyami Brown,WR,,,202,41,75
6945,892,Antonio Gibson,RB,,,152,31,75
260,893,Josh Johnson,QB,,,111,23,75
12538,894,Brady Cook,QB,,,112,23,75
6118,895,Player 6118,UNK,,,0,1,75
12700,896,Gavin Bartholomew,TE,,,92,19,75
12889,897,Beaux Collins,WR,,,203,41,75
9497,898,Jalin Hyatt,WR,,,204,41,75
1567,899,Tavon Austin,WR,,,205,41,75
4962,900,Sony Michel,RB,,,153,31,75
8928,901,Daylen Baldwin,WR,,,206,42,76
9227,902,Israel Abanikanda,RB,,,154,31,76
11593,903,Brevyn Spann-Ford,TE,,,93,19,76
10210,904,Cameron Latu,TE,,,94,19,76
11292,905,Tommy DeVito,QB,,,113,23,76
10857,906,Stetson Bennett,QB,,,114,23,76
12866,907,Jalin Conyers,TE,,,95,19,76
4574,908,Cooper Rush,QB,,,115,23,76
12817,909,Jake Briningstool,TE,,,96,20,76
4029,910,Dalvin Cook,RB,,,155,31,76
8159,911,Desmond Ridder,QB,,,116,24,76
2152,912,Teddy Bridgewater,QB,,,117,24,76
7596,913,Elijah Moore,WR,,,207,42,77
8680,914,Player 8680,UNK,,,0,1,77
11734,915,Player 11734,UNK,,,0,1,77
8838,916,Player 8838,UNK,,,0,1,77
964,917,Lance Kendricks,TE,,,97,20,77
6049,918,Tyre Brady,WR,,,208,42,77
11616,919,Jacob Cowing,WR,,,209,42,77
10214,920,Davis Allen,TE,,,98,20,77
5127,921,Kyle Allen,QB,,,118,24,77
8177,922,Grant Calcaterra,TE,,,99,20,77
223,923,Larry Fitzgerald,WR,,,210,42,77
6828,924,A.J. Dillon,RB,,,156,32,77
11377,925,Tyrell Shavers,WR,,,211,43,78
12588,926,Player 12588,UNK,,,0,1,78
5228,927,J.T. Barrett,QB,,,119,24,78
10881,928,Player 10881,UNK,,,0,1,78
7669,929,Player 7669,UNK,,,0,1,78
12735,930,Caleb Lohner,TE,,,100,20,78
13299,931,Nate Boerkircher,TE,,,101,21,78
5086,932,Marquez Valdes-Scantling,WR,,,212,43,78
12648,933,Player 12648,UNK,,,0,1,78
3156,934,Player 3156,UNK,,,0,1,78
12984,935,CJ Dippre,TE,,,102,21,78
10227,936,Payne Durham,TE,,,103,21,78
7891,937,Brock Wright,TE,,,104,21,79
12539,938,Arian Smith,WR,,,213,43,79
8168,939,Skyy Moore,WR,,,214,43,79
7765,940,Player 7765,UNK,,,0,1,79
13331,941,Dae'Quan Wright,TE,,,105,21,79
7568,942,Brevin Jordan,TE,,,106,22,79
4413,943,Player 4413,UNK,,,0,1,79
5330,944,Player 5330,UNK,,,0,1,79
7535,945,Hunter Long,TE,,,107,22,79
886,946,Taiwan Jones,RB,,,157,32,79
6920,947,Isaiah Hodgins,WR,,,215,43,79
10916,948,Player 10916,UNK,,,0,1,79
8663,949,Jared Bernhardt,WR,,,216,44,80
8396,950,Player 8396,UNK,,,0,1,80
902,951,Dwayne Harris,WR,,,217,44,80
7666,952,Player 7666,UNK,,,0,1,80
5955,953,Hunter Renfrow,WR,,,218,44,80
2197,954,Brandin Cooks,WR,,,219,44,80
11520,955,Lucky Jackson,WR,,,220,44,80
8362,956,Player 8362,UNK,,,0,1,80
2374,957,Tyler Lockett,WR,,,221,45,80
9491,958,Ty Scott,WR,,,222,45,80
12715,959,Thomas Fidone,TE,,,108,22,80
5973,960,Josh Oliver,TE,,,109,22,80
6938,961,Cam Akers,RB,,,158,32,81
8721,962,De'Montre Tuggle,RB,,,159,32,81
11065,963,Adrian Martinez,QB,,,120,24,81
12475,964,Ricky White,WR,,,223,45,81
10930,965,Player 10930,UNK,,,0,1,81
4118,966,Player 4118,UNK,,,0,1,81
8820,967,Troy Hairston,RB,,,160,32,81
13391,968,Player 13391,UNK,,,0,1,81
6853,969,Van Jefferson,WR,,,224,45,81
4963,970,Player 4963,UNK,,,0,1,81
11068,971,Mitch Tinsley,WR,,,225,45,81
2749,972,Raheem Mostert,RB,,,161,33,81
13296,973,Caleb Douglas,WR,,,226,46,82
12546,974,Marcus Yarns,RB,,,162,33,82
5987,975,Alexander Mattison,RB,,,163,33,82
8924,976,Thomas Odukoya,TE,,,110,22,82
12775,977,Max Brosmer,QB,,,121,25,82
10228,978,Charlie Jones,WR,,,227,46,82
7496,979,Nick Westbrook-Ikhine,WR,,,228,46,82
8200,980,Kevin Austin,WR,,,229,46,82
5980,981,Myles Gaskin,RB,,,164,33,82
8201,982,Jack Coan,QB,,,122,25,82
8406,983,Player 8406,UNK,,,0,1,82
12532,984,Ja'Corey Brooks,WR,,,230,46,82
11640,985,Jermaine Burton,WR,,,231,47,83
6880,986,Player 6880,UNK,,,0,1,83
13074,987,Isaiah Neyor,WR,,,232,47,83
13390,988,Player 13390,UNK,,,0,1,83
3202,989,Austin Hooper,TE,,,111,23,83
9223,990,Tiyon Evans,RB,,,165,33,83
6711,991,Player 6711,UNK,,,0,1,83
8783,992,Kendric Pryor,WR,,,233,47,83
11086,993,Player 11086,UNK,,,0,1,83
12690,994,Tommy Mellott,WR,,,234,47,83
11299,995,Zavier Scott,RB,,,166,34,83
13325,996,Jordan Hudson,WR,,,235,47,83
8164,997,Matt Corral,QB,,,123,25,84
12140,998,Player 12140,UNK,,,0,1,84
13047,999,Jacardia Wright,RB,,,167,34,84
8145,1000,Jeremy Ruckert,TE,,,112,23,84
6065,1001,Player 6065,UNK,,,0,1,84
13313,1002,Emmanuel Henderson,WR,,,236,48,84
8290,1003,Player 8290,UNK,,,0,1,84
10883,1004,Player 10883,UNK,,,0,1,84
8888,1005,Kameron Brown,WR,,,237,48,84
8139,1006,Zamir White,RB,,,168,34,84
12556,1007,Player 12556,UNK,,,0,1,84
7726,1008,Player 7726,UNK,,,0,1,84
11582,1009,Carson Steele,RB,,,169,34,85
8824,1010,Samson Nacua,WR,,,238,48,85
11716,1011,Tip Reiman,TE,,,113,23,85
12639,1012,Player 12639,UNK,,,0,1,85
5985,1013,Foster Moreau,TE,,,114,23,85
8890,1014,Naz Bohannon,TE,,,115,23,85
8699,1015,Cyrus Holder,WR,,,239,48,85
12480,1016,Moliki Matavao,TE,,,116,24,85
8908,1017,Brandon Lewis,WR,,,240,48,85
3172,1018,Player 3172,UNK,,,0,1,85
5841,1019,Player 5841,UNK,,,0,1,85
13364,1020,Player 13364,UNK,,,0,1,85
5133,1021,Tyler Conklin,TE,,,117,24,86
6869,1022,Adam Trautman,TE,,,118,24,86
13384,1023,Player 13384,UNK,,,0,1,86
2036,1024,Player 2036,UNK,,,0,1,86
7720,1025,Kene Nwangwu,RB,,,170,34,86
11676,1026,Player 11676,UNK,,,0,1,86
11777,1027,Player 11777,UNK,,,0,1,86
6818,1028,Player 6818,UNK,,,0,1,86
8220,1029,Sincere McCormick,RB,,,171,35,86
8363,1030,Player 8363,UNK,,,0,1,86
11994,1031,Kameron Johnson,WR,,,241,49,86
4219,1032,Jeremy McNichols,RB,,,172,35,86
8207,1033,Tyler Goodson,RB,,,173,35,87
5010,1034,Will Dissly,TE,,,119,24,87
8413,1035,Chris Oladokun,QB,,,124,25,87
4040,1036,JuJu Smith-Schuster,WR,,,242,49,87
7667,1037,Player 7667,UNK,,,0,1,87
13304,1038,O'Mega Blake,WR,,,243,49,87
13308,1039,Bauer Sharp,TE,,,120,24,87
12650,1040,Player 12650,UNK,,,0,1,87
8206,1041,Skylar Thompson,QB,,,125,25,87
11842,1042,Player 11842,UNK,,,0,1,87
10879,1043,Player 10879,UNK,,,0,1,87
8230,1044,Ty Chandler,RB,,,174,35,87
5937,1045,Diontae Johnson,WR,,,244,49,88
2818,1046,Michael Palardy,P,,,0,1,88
5071,1047,Player 5071,UNK,,,0,1,88
13368,1048,Player 13368,UNK,,,0,1,88
13292,1049,Lake McRee,TE,,,121,25,88
6923,1050,Player 6923,UNK,,,0,1,88
7608,1051,Khalil Herbert,RB,,,175,35,88
5036,1052,Player 5036,UNK,,,0,1,88
6845,1053,Zack Moss,RB,,,176,36,88
8157,1054,Bailey Zappe,QB,,,126,26,88
12614,1055,Player 12614,UNK,,,0,1,88
10873,1056,Player 10873,UNK,,,0,1,88
957,1057,Player 957,UNK,,,0,1,89
11633,1058,Jamari Thrash,WR,,,245,49,89
8343,1059,Player 8343,UNK,,,0,1,89
3200,1060,Sterling Shepard,WR,,,246,50,89
7716,1061,John Bates,TE,,,122,25,89
11605,1062,Jaheim Bell,TE,,,123,25,89
11821,1063,Tahj Washington,WR,,,247,50,89
11320,1064,Nikko Remigio,WR,,,248,50,89
7605,1065,Kyle Trask,QB,,,127,26,89
11574,1066,Dylan Laube,RB,,,177,36,89
8116,1067,Pierre Strong,RB,,,178,36,89
12573,1068,Player 12573,UNK,,,0,1,89
8254,1069,Julius Chestnut,RB,,,179,36,90
13339,1070,Davon Booth,RB,,,180,36,90
13389,1071,Player 13389,UNK,,,0,1,90
9220,1072,Evan Hull,RB,,,181,37,90
12479,1073,Ja'Quinden Jackson,RB,,,182,37,90
7799,1074,Player 7799,UNK,,,0,1,90
1192,1075,Player 1192,UNK,,,0,1,90
11668,1076,Player 11668,UNK,,,0,1,90
11701,1077,Player 11701,UNK,,,0,1,90
8398,1078,Player 8398,UNK,,,0,1,90
8395,1079,Player 8395,UNK,,,0,1,90
6131,1080,Player 6131,UNK,,,0,1,90
11237,1081,Jacob Saylors,RB,,,183,37,91
12637,1082,Player 12637,UNK,,,0,1,91
3357,1083,Brandon Allen,QB,,,128,26,91
11739,1084,Player 11739,UNK,,,0,1,91
12412,1085,Terrell Jennings,RB,,,184,37,91
12699,1086,LaJohntay Wester,WR,,,249,50,91
6141,1087,Player 6141,UNK,,,0,1,91
10867,1088,Jake Bobo,WR,,,250,50,91
8269,1089,Player 8269,UNK,,,0,1,91
4082,1090,Curtis Samuel,WR,,,251,51,91
6154,1091,David Sills,WR,,,252,51,91
3362,1092,Jeff Driskel,QB,,,129,26,91
10899,1093,Player 10899,UNK,,,0,1,92
7583,1094,Sam Ehlinger,QB,,,130,26,92
7782,1095,Player 7782,UNK,,,0,1,92
13385,1096,Player 13385,UNK,,,0,1,92
3634,1097,Kalif Raymond,WR,,,253,51,92
11371,1098,Julian Hill,TE,,,124,25,92
12773,1099,DJ Uiagalelei,QB,,,131,27,92
8364,1100,Player 8364,UNK,,,0,1,92
6699,1101,Gunner Olszewski,WR,,,254,51,92
8123,1102,Hassan Haskins,RB,,,185,37,92
9492,1103,Trey Palmer,WR,,,255,51,92
12604,1104,Player 12604,UNK,,,0,1,92
6811,1105,Player 6811,UNK,,,0,1,93
7696,1106,Player 7696,UNK,,,0,1,93
11921,1107,Xavier Weaver,WR,,,256,52,93
11820,1108,Devin Culp,TE,,,125,25,93
10215,1109,Jake Haener,QB,,,132,27,93
11752,1110,Player 11752,UNK,,,0,1,93
12560,1111,Player 12560,UNK,,,0,1,93
10923,1112,Player 10923,UNK,,,0,1,93
11760,1113,Player 11760,UNK,,,0,1,93
8308,1114,Player 8308,UNK,,,0,1,93
11168,1115,Xavier Smith,WR,,,257,52,93
13351,1116,Junior Vandeross,WR,,,258,52,93
7647,1117,Player 7647,UNK,,,0,1,94
3558,1118,Player 3558,UNK,,,0,1,94
13397,1119,Player 13397,UNK,,,0,1,94
8799,1120,Zaire Mitchell-Paden,TE,,,126,26,94
1737,1121,Case Keenum,QB,,,133,27,94
11328,1122,Player 11328,UNK,,,0,1,94
7653,1123,Player 7653,UNK,,,0,1,94
11558,1124,Sam Hartman,QB,,,134,27,94
11728,1125,Player 11728,UNK,,,0,1,94
11778,1126,Player 11778,UNK,,,0,1,94
7819,1127,Player 7819,UNK,,,0,1,94
11731,1128,Player 11731,UNK,,,0,1,94
11352,1129,Player 11352,UNK,,,0,1,95
5908,1130,Player 5908,UNK,,,0,1,95
10875,1131,Player 10875,UNK,,,0,1,95
5341,1132,Player 5341,UNK,,,0,1,95
13372,1133,Player 13372,UNK,,,0,1,95
8293,1134,Player 8293,UNK,,,0,1,95
7687,1135,Player 7687,UNK,,,0,1,95
7069,1136,Player 7069,UNK,,,0,1,95
13328,1137,Anthony Hankerson,RB,,,186,38,95
6800,1138,Player 6800,UNK,,,0,1,95
5893,1139,Player 5893,UNK,,,0,1,95
4191,1140,Player 4191,UNK,,,0,1,95
8925,1141,Player 8925,UNK,,,0,1,96
2064,1142,Player 2064,UNK,,,0,1,96
12654,1143,Player 12654,UNK,,,0,1,96
11656,1144,Player 11656,UNK,,,0,1,96
5297,1145,Player 5297,UNK,,,0,1,96
11675,1146,Player 11675,UNK,,,0,1,96
11636,1147,Johnny Wilson,WR,,,259,52,96
979,1148,Player 979,UNK,,,0,1,96
